mark,year,mileage,fuel,price
6,2016,112325,2,41900
6,2016,109000,2,52900
6,2017,97000,3,40999
6,2019,110699,2,94710
6,2021,1,2,84900
6,2018,68000,2,56900
6,2021,5,2,88750
6,2018,113900,3,56800
6,2012,165799,2,15400
6,2007,148000,3,13400
6,2005,160000,3,5999
6,2006,197000,2,10900
6,2005,155000,2,12500
6,2008,183450,2,13400
6,2008,86000,2,11900
6,2007,174698,2,10900
6,2004,114000,3,7900
6,2008,142000,2,12500
6,2005,280000,2,6500
6,2007,172000,3,7800
6,2010,105179,2,18000
6,2009,180000,0,14899
6,2005,238320,2,9900
6,2005,132520,2,8610
6,2005,149000,2,9400
6,2006,195895,2,8500
6,2005,105000,2,9500
6,2006,167936,2,8800
6,2004,111800,2,5000
6,2010,150000,2,12900
6,2006,120123,2,11500
6,2006,130400,2,8990
6,2007,140000,2,11900
6,2006,124123,2,8600
6,2004,233000,3,6900
6,2005,196606,2,11500
6,2005,131055,2,9300
6,2006,150724,2,10000
6,2004,139890,2,8900
6,2006,170000,2,9900
6,2007,199000,3,8900
6,2003,150321,2,8900
6,2006,230000,2,5990
6,2006,191441,3,8400
6,2004,168000,2,8500
6,2007,286265,3,8000
6,2006,296000,3,5999
6,2003,241390,2,6900
6,2007,178000,2,11400
6,2007,179000,2,13400
6,2005,80000,2,6900
6,2004,230550,2,9950
6,2003,308000,0,6300
6,2004,230000,3,7300
6,2003,230000,0,5900
6,2005,180000,2,9400
6,2003,283000,3,6900
6,2004,147000,2,8900
6,2003,155000,2,9900
6,2008,235290,0,15500
6,2004,197200,2,7250
6,2007,262600,3,9499
6,2004,155000,2,8990
6,2007,142000,2,13900
6,2003,195000,2,7900
6,2003,242000,2,4999
6,2004,203000,2,5200
6,2003,191356,2,6999
6,2003,152000,2,7999
6,2007,151380,2,12900
6,2007,310000,3,7000
6,2007,296993,0,13500
6,2006,243543,3,6900
6,2005,265000,3,8000
6,2003,292000,2,6500
6,2007,176470,3,8700
6,2003,264000,3,7000
6,2005,230000,3,6700
6,2005,238250,2,8900
6,2003,230000,2,4200
6,2007,370000,3,5900
6,2007,197000,0,10900
6,2006,230000,2,9900
6,2004,215000,2,8900
6,2007,148000,2,12900
6,2009,235000,3,11900
6,2008,337500,3,14900
6,2007,229000,0,12900
6,2008,197676,2,11500
6,2008,236278,3,9900
6,2006,226500,3,6800
6,2014,110587,2,41700
6,2012,96485,2,31500
6,2012,144000,2,28500
6,2014,82481,3,43500
6,2013,42133,2,35500
6,2016,148000,3,43500
6,2015,216790,3,30000
6,2009,161000,2,21900
6,2010,170174,2,23900
6,2015,123872,2,33900
6,2011,31000,2,35900
6,2013,94894,2,31000
6,2014,187000,3,36999
6,2016,133560,3,55900
6,2010,149000,2,19900
6,2009,175621,3,18900
6,2013,141500,2,24600
6,2014,122000,2,29999
6,2013,106000,2,32900
6,2010,299347,3,18900
6,2011,201551,3,19900
6,2011,219000,2,19900
6,2010,157703,2,21400
6,2013,178666,3,26900
6,2009,168688,3,19900
6,2009,234777,2,14300
6,2014,199669,2,33000
6,2012,131600,2,32800
6,2013,69852,2,34800
6,2012,202000,3,24900
6,2012,188000,3,25500
6,2011,128305,2,28900
6,2010,200000,2,18900
6,2010,148000,2,25500
6,2010,155000,2,22900
6,2010,173000,2,23600
6,2013,133000,2,27900
6,2014,93228,2,44500
6,2009,119770,2,25500
6,2009,257700,2,17900
6,2010,214000,2,21900
6,2011,95039,3,24900
6,2009,193000,2,21900
6,2011,103110,2,26900
6,2011,187000,3,21900
6,2009,241000,0,19900
6,2011,209000,2,23900
6,2013,120000,2,28900
6,2013,187115,3,26901
6,2010,242000,3,19450
6,2012,212075,3,29900
6,2009,131000,3,13900
6,2009,165000,2,19800
6,2010,112500,2,22900
6,2012,187240,3,22600
6,2011,224000,3,19900
6,2010,136000,2,26900
6,2012,201385,3,22300
6,2010,130000,2,26900
6,2013,141000,3,32500
6,2016,140000,3,53800
6,2015,121900,3,39900
6,2019,27625,2,68500
6,2017,88000,3,73900
6,2017,127000,3,58800
6,2017,114000,3,69900
6,2015,73020,3,39600
6,2017,71302,2,61999
6,2016,65000,2,66000
6,2014,90000,2,35900
6,2017,71302,2,61999
6,2020,36900,3,125900
6,2016,138550,3,59999
6,2016,92000,3,63960
6,2018,52989,3,75900
6,2016,149960,3,59900
6,2017,51700,3,83900
6,2021,10,3,181900
6,2021,9,2,172900
6,2020,48300,3,139900
6,2021,5,2,164900
6,2016,190000,3,47900
6,2016,180000,3,55900
6,2018,41000,3,99900
6,2018,170000,3,69900
6,2017,89406,3,75799
6,2016,49395,3,74900
6,2017,100000,3,75900
6,2020,27000,3,119999
6,2016,137492,3,51900
6,2020,16500,2,148900
6,2016,121200,3,68800
6,2017,106000,2,86900
6,2018,55700,2,79900
6,2016,234000,3,59900
6,2018,140995,3,82700
6,2018,33000,2,89900
6,2020,16376,3,106900
6,2016,71000,3,62900
6,2017,118500,3,82700
6,2016,135500,3,64999
6,2017,123204,3,69900
6,2017,113000,3,69700
6,2017,180637,3,61900
6,2016,73740,2,84900
6,2021,1,3,171900
6,2018,75700,3,92900
6,2016,64367,3,69900
6,2016,82714,3,76500
6,2017,106289,3,77901
6,2017,69495,3,70000
6,2020,14900,3,149900
6,2016,210000,3,62900
6,2017,132000,3,62900
6,2015,322364,3,39900
6,2016,78000,3,64900
6,2021,3647,2,162588
6,2016,165000,3,63900
6,2021,5,2,139900
6,2020,23744,2,110698
6,2018,74125,2,81200
6,2018,63000,3,53900
6,2006,118872,2,7500
6,2006,171990,2,3000
6,2005,146500,2,5900
6,2002,165487,2,3499
6,2009,143000,2,15900
6,2001,252940,0,3900
6,2012,435700,3,25700
6,2011,207000,3,33900
6,2004,224000,3,18700
6,2009,259000,3,54900
6,2014,199000,3,51900
6,2010,159000,3,28290
6,2003,600000,3,12000
6,2006,183000,3,39900
6,2012,349900,3,25900
6,2003,285500,3,19950
6,2009,202000,3,26500
6,2008,399898,3,32900
6,2005,268000,3,18999
6,2012,213225,3,29990
6,2012,137728,3,57900
6,2009,341284,3,29999
6,2011,185000,3,49900
6,2009,226000,2,35999
6,2013,159000,3,49900
6,2007,353900,3,24900
6,2021,1,3,156208
6,2018,206500,3,104550
6,2019,189820,3,94900
6,2022,1,3,143584
6,2022,10,3,206000
6,2022,10,3,149076
6,2019,69118,3,154900
6,2019,84000,3,81900
6,2018,47600,3,87500
6,2017,110000,3,69000
6,2019,98000,3,93900
6,2016,468000,3,39027
6,2018,96194,3,93900
6,2017,136725,3,69900
6,2017,313780,3,71900
6,2021,1,3,129729
6,2015,261000,3,62730
6,2017,144500,3,55000
6,2018,390000,3,63000
6,2017,192000,3,69900
6,2021,10,3,157900
6,2011,145831,2,12900
6,2010,160000,2,12000
6,2008,174000,2,10950
6,2012,138000,2,11699
6,2008,190000,2,9900
6,2008,129000,2,8900
6,2010,96400,0,10999
6,2012,202000,2,12800
6,2011,132000,2,9900
6,2012,104489,2,15900
6,2008,190000,2,9700
6,2012,179000,2,16900
6,2007,129546,2,8300
6,2011,113000,2,10800
6,2008,184000,3,6700
6,2011,68500,2,16800
6,2008,141000,2,9500
6,2011,105000,2,11900
6,2013,118000,2,12999
6,2010,99999,2,6999
6,2013,97000,2,12999
6,2007,151000,2,11900
6,2009,112108,0,19000
6,2014,123000,2,15990
6,2008,165000,2,7500
6,2014,157350,2,13500
6,2018,10352,2,29900
6,2018,69871,2,24999
6,2019,23104,2,27900
6,2016,63000,2,29900
6,2015,110140,2,19900
6,2017,44000,2,31500
6,2018,11254,5,78900
6,2021,5,5,130500
6,2018,9928,5,77900
6,2020,1000,5,125500
6,2021,2,5,130100
6,2021,5,5,107500
6,2018,40402,5,24500
6,2018,29000,5,95000
6,2018,5000,5,89900
6,2015,22900,5,48900
6,2016,62000,5,51999
7,2018,54500,2,54000
7,2018,78113,4,83900
7,2016,120679,2,56000
7,2014,56437,2,48500
7,2017,56000,2,52900
7,2015,20492,2,59000
7,2016,132136,4,52000
7,2014,265000,3,28900
7,2017,13496,2,70900
7,2014,111502,4,56000
7,2014,74673,3,52500
7,2016,52470,2,61900
7,2016,200000,3,35600
7,2015,174000,4,57900
7,2013,262000,4,43500
7,2018,67000,2,58900
7,2015,185000,2,51800
7,2013,150700,3,38900
7,2018,120221,2,66900
7,2018,47236,2,61900
7,2018,220000,4,64399
7,2014,151000,3,33900
7,2017,189000,0,39999
7,2017,139000,2,75030
7,2014,45498,2,42999
7,2018,49900,4,79900
7,2014,190000,4,44900
7,2017,174000,2,56900
7,2015,81211,2,51000
7,2017,171000,4,63900
7,2018,90960,2,69900
7,2015,139000,3,38800
7,2016,90000,4,67000
7,2018,138626,2,47000
7,2017,101459,2,69900
7,2018,58000,4,78900
7,2018,128000,4,72900
7,2013,179009,3,39900
7,2014,66047,2,60900
7,2018,74257,3,65900
7,2014,87764,2,52900
7,2017,94800,2,68900
7,2014,122000,2,54900
7,2018,142063,2,49900
7,2018,136000,0,55900
7,2018,65852,2,70500
7,2015,69229,2,48800
7,2017,154335,4,72799
7,2018,57284,2,68900
7,2017,120625,2,65900
7,2013,66200,4,51900
7,2018,74878,2,56900
7,2014,102000,4,56900
7,2018,99850,3,47154
7,2018,30133,4,88900
7,2017,36471,4,83900
7,2017,166317,4,70900
7,2016,132000,3,52890
7,2018,58514,4,79900
7,2017,84000,2,44700
7,2013,165000,2,44900
7,2017,178431,2,51900
7,2017,39088,2,55800
7,2017,102285,2,63900
7,2017,112788,2,65900
7,2013,47900,2,41500
7,2019,79240,4,71899
7,2018,172015,4,75900
7,2017,186000,2,49500
7,2018,92398,4,77800
7,2018,138943,2,67900
7,2017,71592,4,73800
7,2015,186632,3,43900
7,2014,42083,2,49900
7,2016,220000,3,46800
7,2015,166370,2,42900
7,2016,108000,4,69800
7,2013,98600,4,48599
7,2013,117789,0,40000
7,2017,81000,4,72900
7,2018,87591,4,87900
7,2018,113628,2,54900
7,2014,66954,2,45900
7,2018,110000,3,59900
7,2016,97062,2,58400
7,2017,93560,2,52500
7,2017,114000,2,49900
7,2013,199000,3,33800
7,2017,148000,4,64900
7,2017,108318,2,65900
7,2015,91243,2,52000
7,2013,166597,3,41900
7,2015,69600,2,46400
7,2013,84354,2,48900
7,2016,147430,2,48950
7,2013,224000,4,43990
7,2013,78417,2,54900
7,2018,79250,2,77900
7,2017,120960,2,62850
7,2017,71140,2,64900
7,2017,142890,4,74900
7,2016,17314,4,83899
7,2016,147148,2,56500
7,2015,304000,4,34900
7,2013,129253,2,44500
7,2017,57000,4,71000
7,2018,76000,4,89900
7,2015,87000,2,58800
7,2016,52000,2,62900
7,2013,189000,3,31900
7,2014,237000,0,39300
7,2018,72000,2,57850
7,2013,161900,2,39000
7,2016,87000,3,39800
7,2015,132000,2,45000
7,2014,137462,4,49900
7,2017,78852,3,59900
7,2015,120000,4,54900
7,2015,42000,4,50900
7,2016,52000,2,62900
7,2015,54000,2,49900
7,2015,224800,3,36990
7,2010,28968,2,35900
7,2009,230000,3,22300
7,2008,173230,0,23900
7,2007,132800,2,18500
7,2007,279776,3,14500
7,2010,200798,2,21900
7,2011,216228,2,20000
7,2007,293000,3,13700
7,2007,263000,0,14000
7,2010,100000,2,25777
7,2007,190000,2,21900
7,2008,160000,2,22600
7,2010,172000,2,26990
7,2008,179000,2,21999
7,2007,158000,0,14300
7,2008,120000,2,17500
7,2009,215000,2,19500
7,2008,194300,3,19500
7,2009,128000,3,18800
7,2008,243766,3,20900
7,2007,249776,3,11999
7,2008,133000,2,22300
7,2011,161000,2,31900
7,2009,125730,2,26000
7,2012,212000,3,29999
7,2009,164000,2,29900
7,2010,182000,2,24900
7,2010,143000,2,29800
7,2007,160000,2,19900
7,2011,198000,3,22800
7,2007,278571,3,13000
7,2008,202000,2,24900
7,2007,255000,2,16900
7,2007,182833,2,20900
7,2011,193000,2,29500
7,2010,199785,2,19999
7,2011,262000,3,21900
7,2011,73074,2,27900
7,2009,171000,3,18900
7,2008,178000,2,17900
7,2008,176562,0,22000
7,2009,125000,2,23500
7,2010,226000,0,27900
7,2008,195000,2,18900
7,2011,94000,4,39900
7,2009,155529,2,25800
7,2012,124000,2,36900
7,2011,93321,3,31500
7,2009,161000,3,25500
7,2007,248000,3,13900
7,2008,202300,2,17900
7,2012,150417,4,44000
7,2007,104000,2,23800
7,2007,182211,2,24900
7,2008,183000,2,18600
7,2007,204569,2,21400
7,2007,199854,2,19600
7,2009,74000,2,24850
7,2011,165000,3,17000
7,2006,189000,2,18900
7,2005,270000,3,14500
7,2007,142091,2,18500
7,2004,239000,2,7500
7,2008,279000,3,18000
7,2003,325931,2,9000
7,2005,312000,3,9900
7,2005,176033,2,16800
7,2005,261300,3,10999
7,2008,214210,2,25900
7,2004,257914,2,9900
7,2006,164700,2,17500
7,2007,192431,3,14900
7,2004,185000,2,20500
7,2007,131000,2,21700
7,2006,233542,3,15600
7,2005,134000,2,19900
7,2006,255400,2,18500
7,2006,267890,3,14600
7,2003,147600,2,11800
7,2004,175000,3,17500
7,2004,236000,2,14900
7,2009,370000,3,9900
7,2003,265393,3,9900
7,2007,213000,3,18900
7,2004,315000,2,11500
7,2003,198200,0,12800
7,2003,236100,2,10900
7,2004,250600,3,9000
7,2003,210000,3,10700
7,2006,230124,2,14800
7,2007,229000,3,15550
7,2006,384000,2,9500
7,2004,312000,3,11000
7,2003,338000,3,4900
7,2004,294000,2,13900
7,2005,279000,2,10900
7,2008,269256,3,15499
7,2004,226551,0,10800
7,2006,214000,2,14999
7,2005,250000,2,12900
7,2004,173458,3,14900
7,2007,150000,3,11900
7,2008,159900,2,21500
7,2007,183550,2,21950
7,2005,190000,2,13999
7,2003,181000,2,14900
7,2004,224000,2,17500
7,2008,232000,3,19200
7,2005,270000,3,11900
7,2006,250000,3,15900
7,2007,255000,3,14900
7,2003,214000,2,12500
7,2007,240000,3,16800
7,2016,70000,2,64900
7,2017,98700,3,60500
7,2016,194000,3,46700
7,2015,147206,3,51900
7,2012,99296,2,49500
7,2009,231360,3,24900
7,2015,152416,3,50000
7,2014,144222,0,43500
7,2010,147000,3,33500
7,2011,291667,3,26000
7,2017,89000,2,77490
7,2017,93486,3,48001
7,2014,135000,2,54900
7,2015,100000,2,52900
7,2018,107377,2,83799
7,2013,181000,2,46900
7,2013,143711,3,46000
7,2013,133318,2,52000
7,2017,114707,0,77500
7,2009,144663,2,30000
7,2012,235000,3,32500
7,2017,87165,3,81900
7,2018,59738,2,84799
7,2018,89986,3,77799
7,2017,91419,3,56799
7,2017,33698,3,79799
7,2010,219000,2,34000
7,2014,40312,2,59900
7,2017,131998,3,66799
7,2018,40233,2,89799
7,2012,163928,2,44900
7,2010,223000,3,28900
7,2009,289000,3,21900
7,2012,233703,3,33900
7,2016,166584,2,69800
7,2009,183000,0,34500
7,2014,215000,3,40000
7,2013,145000,2,45900
7,2018,95500,2,83640
7,2018,156267,3,69900
7,2011,208000,2,36996
7,2017,96310,2,71900
7,2017,124195,3,69000
7,2009,186682,3,34900
7,2018,97943,2,78900
7,2015,127000,3,57000
7,2014,14,3,82410
7,2013,131000,3,31800
7,2009,260000,2,25500
7,2012,143345,2,48800
7,2014,120580,0,59900
7,2012,160703,2,39900
7,2011,308000,2,32500
7,2017,81864,3,74900
7,2010,251000,3,30000
7,2017,63000,2,78800
7,2009,207000,3,24500
7,2014,105216,2,49900
7,2009,220447,3,25900
7,2017,84500,3,62500
7,2012,140000,2,42999
7,2011,170000,2,40700
7,2016,135470,3,71900
7,2009,280000,3,21900
7,2009,181000,3,23800
7,2011,259000,3,25500
7,2014,215000,3,41500
7,2016,164230,3,50900
7,2009,287000,3,22700
7,2018,83000,3,99900
7,2017,80000,2,76899
7,2009,191000,3,32900
7,2011,288962,3,25490
7,2009,150000,2,34900
7,2016,139990,3,62900
7,2017,263073,2,59900
7,2017,120708,2,68900
7,2014,150000,2,43000
7,2015,141045,2,65900
7,2015,132459,3,62900
7,2009,187755,3,30000
7,2011,245000,3,25900
7,2011,96295,3,35000
7,2009,201345,2,34700
7,2014,206570,3,37600
7,2016,165700,3,57600
7,2017,130360,2,66900
7,2014,134646,2,56800
7,2016,72000,2,69900
7,2014,254000,3,34500
7,2009,261614,3,25900
7,2015,123792,3,49900
7,2011,132423,3,34000
7,2013,133318,2,52000
7,2015,81921,3,55000
7,2015,84590,2,53001
7,2011,178000,3,27900
7,2016,188290,3,56900
7,2013,233651,3,33500
7,2011,185000,3,32900
7,2015,198500,2,48999
7,2018,25736,3,86000
7,2012,134740,2,45900
7,2012,238000,2,29900
7,2009,192000,2,32500
7,2009,162000,2,32900
7,2015,215227,2,49900
7,2012,208000,3,31900
7,2010,275000,3,25500
7,2011,212411,3,29900
7,2011,170000,2,36900
7,2008,256000,3,20500
7,2018,37600,2,79800
7,2010,110000,2,38500
7,2016,183000,2,64700
7,2011,111850,2,35800
7,2009,278000,0,32000
7,2011,170800,2,35900
7,2011,199997,2,39999
7,2012,199000,2,15999
7,2005,177960,2,9900
7,2010,180000,2,10999
7,2008,162000,2,11000
7,2009,170000,2,11900
7,2007,269276,2,8900
7,2009,160000,2,13600
7,2009,108298,2,16600
7,2014,25650,2,28900
7,2009,118000,2,12800
7,2005,163000,2,14299
7,2011,137000,2,15300
7,2007,219000,2,9900
7,2006,102000,2,6500
7,2009,191000,2,13900
7,2009,128592,2,12400
7,2007,252147,3,7500
7,2012,199000,2,15999
7,2009,121000,2,12700
7,2006,109000,2,11900
7,2009,148000,2,11900
7,2007,68570,2,13000
7,2007,135000,2,12500
7,2008,99000,2,13999
7,2017,41789,2,35600
7,2016,76000,2,27900
7,2015,27700,2,36900
7,2021,100,2,60000
7,2017,25000,2,42000
7,2016,102720,2,37000
7,2019,18358,2,39000
7,2018,189,2,37000
7,2015,78120,0,31000
7,2017,93000,2,39900
7,2019,38737,2,44850
7,2017,121213,2,36900
7,2019,18358,2,39000
7,2019,49000,0,43900
7,2018,51600,2,45900
7,2015,82680,2,34900
7,2017,51193,2,31900
7,2017,113450,2,34900
7,2019,43909,0,37900
7,2016,102720,2,37000
7,2019,12935,2,42900
7,2017,29000,2,36900
7,2017,26556,2,42424
7,2014,99000,2,33900
7,2020,12000,2,48000
7,2017,41044,2,36900
7,2015,143000,2,28600
7,2014,91116,2,29900
7,2016,67816,2,32500
7,2015,87000,2,29900
7,2015,76000,2,31800
7,2015,30440,2,31800
7,2018,44092,2,44900
7,2020,8503,2,49900
7,2020,8503,2,49900
7,2017,98654,4,87900
7,2017,44676,4,97000
7,2022,1,4,131400
7,2019,9800,4,112900
7,2016,115750,4,89900
7,2020,24028,2,92900
7,2016,85456,4,82500
7,2019,47600,2,88888
7,2020,17281,2,91900
7,2020,16779,2,93800
7,2019,19000,4,88700
7,2017,85150,4,82900
7,2018,54200,4,91300
7,2016,35413,2,79900
7,2019,31540,4,102900
7,2018,54913,2,89900
7,2018,37600,2,82900
7,2016,88000,2,77900
7,2017,32429,4,98000
7,2020,10300,4,121900
7,2019,19300,4,98000
7,2022,1,4,141100
7,2018,118300,4,86000
7,2018,41509,4,97900
7,2018,30000,4,84900
7,2021,3,4,145800
7,2019,24957,2,89900
7,2018,115000,4,74900
7,2018,54266,2,83900
7,2022,1,4,131100
7,2018,86759,4,104900
7,2019,19562,4,104900
7,2019,50116,4,109900
7,2022,1,4,144400
7,2019,24066,4,107900
7,2018,83548,4,109700
7,2017,84700,2,99900
7,2018,56554,4,94900
7,2020,27978,4,114900
7,2020,17288,2,91900
7,2016,116391,2,76900
7,2017,56743,4,99700
7,2018,65000,2,72000
7,2018,160965,2,60393
7,2021,6,4,187280
7,2022,1,4,189400
7,2022,5,4,172392
7,2019,61440,4,119799
7,2019,53000,4,121770
7,2016,17320,2,57900
7,2012,172000,4,62500
7,2019,75635,4,118800
7,2018,23224,4,145000
7,1996,300000,0,14900
7,2019,50360,4,124900
7,2019,54164,4,123600
7,2020,29998,4,146900
7,2007,202000,3,15555
7,2005,151000,2,14900
7,2004,222555,2,13700
7,2002,89900,2,28900
7,2004,248000,3,9500
7,2005,343000,0,8000
7,2005,285000,0,9999
7,2002,230000,3,5500
7,2002,283000,2,7000
7,2003,239000,0,9500
7,2005,148000,2,13900
7,2003,310000,3,6900
7,2002,58200,2,15900
7,2004,334585,3,5500
7,2003,145000,2,12900
7,2003,266300,0,5700
7,2006,220810,3,16900
7,2007,178871,2,26900
7,2011,75106,2,38000
7,2013,94770,2,49800
7,2012,137100,3,29900
7,2010,175000,2,30999
7,2008,124000,2,23900
7,2008,151000,3,24900
7,2008,209000,0,21000
7,2008,204250,3,22900
7,2017,47271,2,68000
7,2016,119348,0,61900
7,2019,77419,4,96000
7,2019,24295,2,78000
7,2018,60800,2,77900
7,2016,107600,2,58500
7,2018,20957,2,67000
7,2017,41896,2,77000
7,2017,70500,2,75850
7,2017,69000,2,57000
7,2015,168824,2,51900
7,2018,96443,2,71900
7,2017,102000,3,53500
7,2018,38000,2,73890
7,2018,99938,2,69800
7,2015,45902,2,59900
7,2017,114709,3,56900
7,2019,70335,2,68400
7,2017,41896,2,77000
7,2019,51198,2,67400
7,2017,51000,2,62000
7,2015,100400,2,59900
7,2018,1340,2,81900
7,2017,123868,2,56000
7,2019,39431,2,71400
7,2017,51666,2,52500
7,2017,106000,3,55900
7,2019,14433,4,96000
7,2015,93703,2,56000
7,2015,104800,2,56000
7,2018,30725,2,76500
7,2016,182776,3,45900
7,2017,79079,2,73900
7,2018,74588,2,74000
7,2019,50000,2,79000
7,2019,45300,4,119900
7,2018,68738,2,75900
7,2019,90161,2,73900
7,2019,77700,2,69900
7,2019,77700,2,69900
7,2021,1,4,104900
7,2016,59000,2,64800
7,2017,90442,2,73900
7,2017,52300,2,69900
7,2018,103400,0,46500
7,2017,142500,3,46500
7,2017,90720,2,68900
7,2015,190000,0,39999
7,2020,31361,4,23000
7,2019,76102,2,71900
7,2021,5,4,131000
7,2020,18882,2,84500
7,2020,5756,2,98900
7,2020,26566,2,102900
7,2020,3904,2,103900
7,2020,14461,2,102900
7,2020,41005,4,93500
7,2020,23000,4,112000
7,2019,28000,4,76900
7,2019,37693,4,88000
7,2019,29115,2,81900
7,2020,12393,2,102900
7,2020,17501,2,100900
7,2019,81266,2,82900
7,2020,13167,2,106900
7,2020,14244,2,94900
7,2019,74000,2,79900
7,2019,30900,0,79000
7,2019,24572,4,88900
7,2019,17067,2,92500
7,2021,9200,2,87900
7,2021,5,2,67395
7,2019,17632,2,70900
7,2019,46350,2,84500
7,2021,1,2,95900
7,2019,94408,2,77799
7,2021,1,2,102600
7,2020,160000,4,69000
7,2022,1,4,108363
7,2020,4836,2,101900
7,2020,17387,4,136900
7,2019,37752,4,88900
7,2019,124000,4,94999
7,2019,38607,2,70900
7,2019,106100,2,66900
7,2019,78112,2,79900
7,2019,36250,4,88900
7,2021,1,4,127083
7,2019,66501,2,79900
7,2020,29000,4,87900
7,2020,1293,4,91900
7,2020,40400,4,129900
7,2019,39461,4,96400
7,2020,12980,2,98900
7,2021,8,4,123200
7,2020,21505,4,122900
7,2022,1,4,117400
7,2020,23700,4,96900
7,2020,17437,4,97000
7,2020,12554,4,91500
7,2019,35000,2,79500
7,2022,1,4,125000
7,2019,75040,4,92900
7,2019,26519,4,106900
7,2019,35906,2,88900
7,2019,21820,2,83900
7,2019,34904,4,88900
7,2019,99616,2,67500
7,2020,42067,4,107850
7,2021,1,2,101000
7,2021,1,4,124300
7,2019,52963,4,109900
7,2019,52963,4,109900
7,2021,20,2,74100
7,2021,20,4,97600
7,2020,49130,4,129900
7,2020,9000,4,88500
7,2019,40300,2,86900
7,2019,34200,2,86900
7,2021,1,2,102600
7,2019,33549,2,81900
7,2020,17366,2,97900
7,2019,31143,4,88900
7,2019,44950,4,88900
7,2019,131562,4,105000
7,2019,70457,4,84300
7,2019,18738,2,87000
7,2021,1650,4,129900
7,2021,1,2,89740
7,2020,11000,4,83900
7,2019,9900,2,74500
7,2021,1,4,125767
7,2021,1,4,130000
7,2019,28157,4,89900
7,2022,1,4,50724
7,2020,25964,4,102900
7,2020,17700,2,102900
7,2020,44396,4,91900
7,2020,31500,2,118900
7,2020,17150,2,93900
7,2020,26000,4,64700
7,2019,10600,2,79600
7,2006,181175,2,19999
7,2005,190648,2,17899
7,2007,160000,2,20999
7,2002,94000,2,13700
7,2008,230054,2,23400
7,2004,215000,2,15900
7,2007,290231,3,12900
7,2016,143256,3,48999
7,2008,158000,2,22900
7,2003,245000,3,6900
7,2008,206835,3,19950
7,2007,170000,2,20900
7,2009,174000,3,17600
7,2006,191000,2,20999
7,2007,206500,3,13700
7,2007,128000,2,23000
7,2006,155000,2,20999
7,2006,162400,2,21900
7,2007,210000,3,14999
7,2004,282000,3,10900
7,2008,459377,3,87500
7,2003,133000,3,84900
7,2002,272000,0,52000
7,2004,263000,3,49900
7,2005,167447,3,69900
7,2008,294500,3,129000
7,2004,424000,3,28290
7,2007,420213,3,57900
7,2004,376368,3,56900
7,2003,256000,3,92000
7,2008,260000,3,95499
7,2003,320000,3,42500
7,2017,60000,3,135000
7,2010,70647,3,159900
7,2018,71000,3,195000
7,2012,297000,3,47900
7,2007,198836,4,28300
7,2008,167000,4,28500
7,2007,250000,4,25500
7,2007,270000,4,23500
7,2010,266000,4,31500
7,2009,171570,4,38500
7,2010,310000,4,36900
7,2009,219000,4,31980
7,2010,38000,4,39900
7,2012,212700,4,42900
7,2010,225000,4,42900
7,2020,14046,3,189850
7,2019,133284,3,107900
7,2020,1,3,149500
7,2021,1,3,139900
7,2018,192000,3,139900
7,2021,10,3,209890
7,2021,5,3,169100
7,2022,1,3,183000
7,2022,5,3,227000
7,2021,5,3,127291
7,2004,331708,3,15000
7,2005,217950,3,22499
7,2004,275000,2,32999
7,2001,235000,0,18900
7,2002,320000,3,13900
7,2002,310000,0,18800
7,2005,257000,3,19900
7,2005,225348,3,18900
7,2001,157000,2,21900
7,2004,173220,3,25500
7,2002,313500,3,16000
7,2004,218372,3,18500
7,2002,368573,3,13000
7,2005,160000,2,31700
7,2001,222000,2,17500
7,2005,184000,3,16900
7,2004,140000,2,25500
7,2003,220000,2,23000
7,2003,292335,3,15500
7,2003,293000,3,16800
7,2004,140000,2,39900
7,2004,292000,3,17900
7,2003,90000,2,41500
7,2003,302000,3,11900
7,2004,219884,3,19900
7,2001,187000,2,18999
7,2001,146000,2,14900
7,2002,168000,2,25900
7,2003,211800,2,21900
7,2005,178120,2,19100
7,2003,246000,2,18900
7,2003,232000,3,18800
7,2001,146000,2,14900
7,2003,204000,3,17800
7,2007,288000,3,29600
